Picture no.,Location,URL,Stars,Half_stars,Swell,Session,Local_time,Sunrise,Sunset,Weekday,Weather,Crop_Point
"image1622.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1623.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1624.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1625.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1626.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1627.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1628.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1629.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1630.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1631.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1632.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1633.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1634.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1635.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1636.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1637.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1638.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1639.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1640.png
","Killer Point Surf Report and Forecast
","https://magicseaweed.com/Killer-Point-Surf-Report/4730/
","1
","1
","0.6-1m
","22-01-2022 16
","15:12
","8:32
","19:7
","5
","Cloudy
","310 448
"
"image1641.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1642.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1643.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1644.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1645.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1646.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1647.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1648.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1649.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1650.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1651.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1652.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1653.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1654.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1655.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1656.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1657.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1658.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1659.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1660.png
","Anchor Point Surf Report and Forecast
","https://magicseaweed.com/Anchor-Point-Surf-Report/905/
","1
","1
","0.8-1.3m
","22-01-2022 16
","15:16
","8:32
","19:7
","5
","Cloudy
","545 544
"
"image1661.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1662.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1663.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1664.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1665.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1666.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1667.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1668.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1669.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1670.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1671.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1672.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1673.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1674.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1675.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1676.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1677.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1678.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1679.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1680.png
","Ocean City, NJ Surf Report and Forecast
","https://magicseaweed.com/Ocean-City-NJ-Surf-Report/391/
","1
","0
","0.7-1.1m
","22-01-2022 16
","09:20
","7:10
","17:8
","5
","Sunny
","653 508
"
"image1681.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1682.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1683.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1684.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1685.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1686.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1687.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1688.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1689.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1690.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1691.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1692.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1693.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1694.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1695.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1696.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1697.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1698.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1699.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1700.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","1
","0.9-1.3m
","22-01-2022 16
","09:25
","7:19
","17:55
","5
","Fog
","423 315
"
"image1701.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1702.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1703.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1704.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1705.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1706.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1707.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1708.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1709.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1710.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1711.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1712.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1713.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1714.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1715.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1716.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1717.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1718.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1719.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1720.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","1
","0.8-1.2m
","22-01-2022 16
","09:29
","7:19
","17:55
","5
","Light Showers
","706 308
"
"image1721.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1722.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1723.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1724.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1725.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1726.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1727.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1728.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1729.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1730.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1731.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1732.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1733.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1734.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1735.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1736.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1737.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1738.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1739.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1740.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","2
","1.3-2m
","22-01-2022 16
","09:33
","7:15
","17:55
","5
","Overcast
","921 580
"
"image1741.png
","São Torpes Pier Surf Report and Forecast
","https://magicseaweed.com/Sao-Torpes-Pier-Surf-Report/4743/
","4
","0
","0.9-1.4m
","23-01-2022 17
","15:56
","7:44
","17:50
","6
","Sunny
","829 299
"
"image1742.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","2
","1.1-1.8m
","22-01-2022 16
","09:37
","7:18
","17:55
","5
","Light Showers
","647 505
"
"image1743.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","2
","1.1-1.8m
","22-01-2022 16
","09:37
","7:18
","17:55
","5
","Light Showers
","647 505
"
